Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:46543000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
46543000;2;01/10/2015;;1;1;"24,65";"19,58";"21,29";31;18;1;1;1;;;"21,7804";"21,2224";"21,7804";"21,2224";"20,6699";"21,2224";"21,2224";"20,6699";"20,6699";"20,1228";"20,6699";"20,1228";"20,6699";"20,6699";"20,1228";"20,1228";"20,1228";"19,5812";"20,1228";"20,1228";"21,2224";"20,6699";"21,7804";"21,2224";"21,7804";"22,9125";"22,3438";"22,9125";"23,4865";"24,0658";"24,6504";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/09/2015;;1;1;"24,07";"21,78";"22,78";2;28;1;1;1;;;"23,4865";"24,0658";"24,0658";"22,9125";"22,9125";"23,4865";"22,9125";"22,3438";"22,9125";"22,9125";"22,3438";"22,9125";"22,9125";"22,3438";"22,9125";"22,9125";"22,9125";"22,9125";"22,9125";"22,3438";"22,9125";"22,3438";"22,9125";"22,9125";"22,3438";"22,9125";"22,3438";"21,7804";"21,7804";"21,7804";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/08/2015;;1;1;"25,84";"22,91";"24,86";3;31;1;1;1;;;"25,2402";"25,2402";"25,8352";"25,8352";"25,8352";"25,8352";"25,8352";"25,8352";"24,6504";"25,2402";"25,2402";"25,2402";"24,6504";"25,2402";"25,2402";"24,6504";"24,6504";"25,2402";"24,6504";"25,2402";"25,2402";"24,6504";"24,0658";"24,0658";"24,6504";"24,0658";"24,6504";"24,0658";"23,4865";"23,4865";"22,9125";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/07/2015;;1;1;"27,04";"24,65";"25,82";8;23;1;1;1;;;"25,8352";"25,8352";"25,8352";"25,8352";"25,8352";"25,8352";"25,8352";"27,0407";"27,0407";"26,4354";"26,4354";"25,8352";"25,8352";"25,8352";"26,4354";"25,8352";"25,8352";"25,8352";"25,8352";"25,8352";"25,8352";"25,2402";"24,6504";"25,2402";"25,8352";"25,8352";"25,2402";"25,8352";"25,2402";"25,2402";"25,2402";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/06/2015;;1;1;"27,65";"25,24";"26,38";1;22;;1;1;;;"27,6503";"27,0407";"27,0407";"27,0407";"25,8352";"27,0407";"26,4354";"27,0407";"26,4354";"27,0407";"26,4354";"25,8352";"26,4354";"26,4354";"26,4354";"26,4354";"26,4354";"27,0407";"27,0407";"25,8352";"25,8352";"25,2402";"25,8352";"25,8352";"26,4354";"25,8352";"26,4354";"25,8352";"25,2402";"25,8352";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/05/2015;;1;1;"53,4";"27,65";"40,43";2;28;1;1;1;;;"52,1533";"53,3953";"52,1533";"52,1533";"50,922";"48,4913";"47,2921";"47,2921";"48,4913";"47,2921";"47,2921";"46,1038";"44,9265";"44,9265";"44,9265";"42,605";"40,3283";"40,3283";"36,9988";"35,9121";"33,7741";"33,7741";"32,723";"30,657";"29,6423";"28,64";"28,64";"27,6503";"28,64";"27,6503";"27,6503";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/04/2015;;1;1;"57,18";"39,21";"46,04";30;6;1;1;1;;;"46,1038";"46,1038";"42,605";"42,605";"41,461";"39,207";"53,3953";"43,7602";"41,461";"43,7602";"43,7602";"44,9265";"44,9265";"43,7602";"44,9265";"48,4913";"44,9265";"46,1038";"44,9265";"44,9265";"43,7602";"44,9265";"52,1533";"47,2921";"46,1038";"47,2921";"47,2921";"54,6478";"48,4913";"57,184";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/03/2015;;1;1;"49,7";"37,0";"44,79";21;1;1;1;1;;;"36,9988";"38,0971";"39,207";"40,3283";"42,605";"43,7602";"41,461";"39,207";"41,461";"42,605";"44,9265";"44,9265";"46,1038";"46,1038";"44,9265";"43,7602";"44,9265";"43,7602";"44,9265";"47,2921";"49,7013";"49,7013";"48,4913";"49,7013";"49,7013";"48,4913";"47,2921";"46,1038";"47,2921";"47,2921";"47,2921";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/02/2015;;1;1;"52,15";"27,65";"36,9";6;3;1;;1;;;"28,64";"28,64";"27,6503";"27,6503";"28,64";"52,1533";"43,7602";"49,7013";"46,1038";"44,9265";"43,7602";"42,605";"41,461";"39,207";"35,9121";"35,9121";"32,723";"27,6503";"32,723";"33,7741";"34,8372";"34,8372";"35,9121";"36,9988";"36,9988";"36,9988";"36,9988";"35,9121";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
46543000;2;01/01/2015;;1;1;"52,15";"25,24";"32,65";1;19;1;1;1;;;"52,1533";"48,4913";"46,1038";"43,7602";"41,461";"40,3283";"38,0971";"34,8372";"30,657";"29,6423";"27,6503";"27,0407";"27,6503";"28,64";"27,6503";"27,0407";"27,6503";"27,6503";"25,2402";"27,0407";"27,0407";"29,6423";"29,6423";"27,0407";"29,6423";"38,0971";"32,723";"31,6839";"31,6839";"28,64";"27,6503";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/12/2014;;1;1;"69,2349";"30,7145";"45,5817";19;4;1;1;1;;0;"33,8431";"31,7447";"31,7447";"30,7145";"30,7145";"32,7876";"37,0841";"43,8934";"41,576";"41,576";"40,435";"38,189";"51,1244";"49,8906";"48,6682";"51,1244";"51,1244";"48,6682";"69,2349";"57,4607";"52,3694";"53,6256";"52,3694";"51,1244";"51,1244";"49,8906";"49,8906";"48,6682";"47,4572";"47,4572";"47,4572";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/11/2014;;1;1;"62,7272";"23,4417";"36,5919";20;5;1;1;1;;0;"24,6063";"25,1966";"24,6063";"24,0213";"23,4417";"24,6063";"25,792";"25,792";"26,3927";"26,9986";"26,3927";"26,9986";"26,9986";"26,3927";"30,7145";"33,8431";"56,1713";"52,3694";"51,1244";"62,7272";"62,7272";"48,6682";"47,4572";"46,2577";"46,2577";"43,8934";"41,576";"40,435";"39,306";"35,9914";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/10/2014;;1;1;"24,6063";"19,5349";"21,7866";3;20;1;1;1;;0;"22,2983";"22,2983";"24,6063";"24,0213";"23,4417";"22,8673";"22,2983";"22,8673";"22,8673";"22,8673";"22,8673";"22,2983";"21,7347";"21,1765";"21,1765";"21,1765";"20,6238";"20,0766";"20,0766";"19,5349";"20,0766";"20,6238";"20,6238";"20,6238";"20,6238";"20,0766";"20,6238";"21,1765";"22,2983";"23,4417";"24,0213";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/09/2014;;1;1;"24,0213";"21,1765";"22,6642";6;27;1;1;1;;0;"23,4417";"23,4417";"22,8673";"23,4417";"23,4417";"24,0213";"24,0213";"23,4417";"23,4417";"22,8673";"23,4417";"23,4417";"24,0213";"22,8673";"22,2983";"22,8673";"22,8673";"22,2983";"22,2983";"22,2983";"22,2983";"21,7347";"22,2983";"21,7347";"21,7347";"21,7347";"21,1765";"21,1765";"21,1765";"21,7347";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/08/2014;;1;1;"25,1966";"22,8673";"23,8944";1;21;1;1;1;;0;"25,1966";"24,6063";"24,6063";"25,1966";"24,6063";"24,6063";"24,6063";"24,6063";"25,1966";"24,6063";"24,6063";"24,0213";"24,0213";"23,4417";"24,0213";"24,0213";"23,4417";"24,0213";"23,4417";"23,4417";"22,8673";"23,4417";"23,4417";"23,4417";"23,4417";"22,8673";"22,8673";"22,8673";"23,4417";"22,8673";"22,8673";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/07/2014;;1;1;"25,792";"24,6063";"25,4084";1;26;1;1;1;;0;"25,792";"25,792";"25,792";"25,792";"25,1966";"25,1966";"25,792";"25,792";"25,792";"25,792";"25,1966";"25,1966";"25,792";"25,792";"25,792";"25,1966";"25,1966";"25,792";"25,792";"25,1966";"25,1966";"25,792";"25,1966";"25,1966";"25,1966";"24,6063";"25,1966";"25,1966";"25,1966";"24,6063";"24,6063";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/06/2014;;1;1;"27,6095";"25,1966";"26,315";5;26;1;1;1;;0;"26,9986";"26,9986";"26,9986";"26,9986";"27,6095";"26,9986";"26,3927";"26,9986";"26,9986";"26,9986";"26,3927";"25,792";"26,9986";"25,792";"25,792";"25,792";"26,9986";"25,792";"26,3927";"25,792";"25,792";"26,3927";"25,792";"25,792";"25,792";"25,1966";"25,792";"25,792";"25,792";"25,792";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/05/2014;;1;1;"33,8431";"26,9986";"29,3464";1;29;1;1;1;;0;"33,8431";"32,7876";"30,7145";"31,7447";"31,7447";"30,1043";"30,1043";"30,7145";"30,7145";"29,4731";"28,8468";"29,4731";"30,1043";"30,1043";"28,8468";"29,4731";"28,8468";"28,2256";"28,8468";"28,8468";"28,8468";"28,2256";"27,6095";"28,2256";"27,6095";"27,6095";"27,6095";"27,6095";"26,9986";"28,2256";"27,6095";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/04/2014;;1;1;"62,7272";"34,911";"45,9973";10;29;1;1;1;;0;"49,8906";"51,1244";"51,1244";"49,8906";"51,1244";"51,1244";"54,8929";"52,3694";"56,1713";"62,7272";"60,0723";"56,1713";"51,1244";"48,6682";"47,4572";"46,2577";"45,0698";"42,7288";"41,576";"41,576";"40,435";"38,189";"38,189";"37,0841";"35,9914";"37,0841";"35,9914";"35,9914";"34,911";"34,911";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/03/2014;;1;1;"65,4248";"41,576";"46,009";29;4;1;1;1;;0;"42,7288";"42,7288";"42,7288";"41,576";"43,8934";"43,8934";"42,7288";"42,7288";"41,576";"42,7288";"42,7288";"41,576";"41,576";"42,7288";"41,576";"43,8934";"46,2577";"47,4572";"48,6682";"46,2577";"47,4572";"58,761";"48,6682";"46,2577";"46,2577";"48,6682";"45,0698";"48,6682";"65,4248";"51,1244";"49,8906";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/02/2014;;1;1;"46,2577";"27,6095";"34,7212";20;7;1;1;1;;0;"29,4731";"29,4731";"29,4731";"29,4731";"28,8468";"28,8468";"27,6095";"27,6095";"28,8468";"27,6095";"28,2256";"27,6095";"28,2256";"27,6095";"30,1043";"30,1043";"43,8934";"35,9914";"42,7288";"46,2577";"41,576";"42,7288";"43,8934";"43,8934";"43,8934";"41,576";"42,7288";"43,8934";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
46543000;2;01/01/2014;;1;1;"64,0707";"27,6095";"37,2958";1;18;1;1;1;;0;"64,0707";"62,7272";"60,0723";"56,1713";"52,3694";"46,2577";"45,0698";"45,0698";"41,576";"39,306";"38,189";"35,9914";"32,7876";"30,7145";"29,4731";"28,8468";"28,2256";"27,6095";"27,6095";"28,8468";"28,8468";"28,8468";"29,4731";"30,7145";"30,1043";"32,7876";"31,7447";"31,7447";"30,7145";"30,1043";"30,1043";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/12/2013;;1;1;"79,6989";"31,7447";"54,1643";27;4;1;1;1;;0;"33,8431";"32,7876";"32,7876";"31,7447";"31,7447";"35,9914";"35,9914";"38,189";"41,576";"42,7288";"41,576";"42,7288";"42,7288";"45,0698";"57,4607";"56,1713";"61,3943";"58,761";"56,1713";"58,761";"77,0313";"75,7103";"71,799";"71,799";"73,0941";"70,5126";"79,6989";"74,3979";"70,5126";"68,1649";"68,1649";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/11/2013;;1;1;"33,8431";"22,2983";"27,3087";6;23;1;1;1;;0;"28,2256";"26,9986";"26,3927";"25,1966";"24,0213";"33,8431";"31,7447";"32,7876";"32,7876";"30,7145";"30,1043";"29,4731";"28,2256";"26,9986";"25,792";"24,6063";"24,6063";"23,4417";"22,8673";"22,8673";"22,8673";"23,4417";"22,2983";"22,8673";"22,2983";"30,7145";"29,4731";"30,1043";"30,7145";"32,7876";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/10/2013;;1;1;"30,1043";"20,6238";"24,9848";22;3;1;1;1;;0;"22,2983";"21,1765";"20,6238";"21,1765";"21,1765";"21,1765";"23,4417";"24,6063";"23,4417";"23,4417";"22,8673";"23,4417";"23,4417";"22,2983";"22,2983";"21,7347";"21,7347";"24,0213";"25,792";"28,2256";"28,2256";"30,1043";"29,4731";"29,4731";"29,4731";"28,8468";"28,8468";"27,6095";"27,6095";"28,2256";"28,2256";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/09/2013;;1;1;"23,4417";"21,1765";"22,2445";19;25;1;1;1;;0;"22,8673";"22,8673";"22,2983";"22,2983";"22,2983";"22,2983";"22,2983";"22,2983";"22,8673";"21,7347";"22,2983";"22,2983";"22,8673";"22,8673";"22,2983";"22,2983";"22,2983";"22,8673";"23,4417";"22,8673";"22,2983";"22,2983";"22,2983";"21,7347";"21,1765";"21,1765";"21,7347";"21,1765";"21,7347";"21,1765";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/08/2013;;1;1;"25,1966";"22,8673";"23,9122";1;24;1;1;1;;0;"25,1966";"24,6063";"24,6063";"24,0213";"24,0213";"25,1966";"25,1966";"24,6063";"24,6063";"24,6063";"24,0213";"24,6063";"24,0213";"24,0213";"24,0213";"23,4417";"24,0213";"23,4417";"23,4417";"23,4417";"23,4417";"23,4417";"23,4417";"22,8673";"23,4417";"23,4417";"22,8673";"23,4417";"23,4417";"22,8673";"23,4417";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/07/2013;;1;1;"25,792";"24,6063";"25,332";1;5;1;1;1;;0;"25,792";"25,1966";"25,1966";"25,1966";"24,6063";"24,6063";"25,1966";"25,1966";"24,6063";"24,6063";"24,6063";"24,6063";"25,792";"25,792";"25,792";"25,792";"25,792";"25,792";"25,1966";"25,792";"25,1966";"25,792";"25,1966";"25,1966";"25,792";"25,792";"25,792";"25,1966";"25,1966";"25,1966";"25,792";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/06/2013;;1;1;"26,3927";"24,6063";"25,9136";1;30;1;1;1;;0;"26,3927";"25,792";"26,3927";"25,792";"26,3927";"26,3927";"26,3927";"25,792";"25,792";"26,3927";"25,792";"25,792";"26,3927";"25,792";"26,3927";"26,3927";"26,3927";"25,792";"26,3927";"26,3927";"26,3927";"25,792";"25,792";"25,792";"25,1966";"25,1966";"25,1966";"25,1966";"25,1966";"24,6063";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/05/2013;;1;1;"32,7876";"25,792";"28,2758";1;21;1;1;1;;0;"32,7876";"31,7447";"31,7447";"30,7145";"29,4731";"30,1043";"30,1043";"29,4731";"30,1043";"29,4731";"29,4731";"28,8468";"28,8468";"28,8468";"28,2256";"28,2256";"28,2256";"27,6095";"26,3927";"26,3927";"25,792";"25,792";"26,3927";"26,3927";"25,792";"26,3927";"26,3927";"26,9986";"27,6095";"25,792";"26,3927";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/04/2013;;1;1;"47,4572";"33,8431";"42,5466";11;30;1;1;1;;0;"46,2577";"45,0698";"43,8934";"43,8934";"43,8934";"41,576";"40,435";"40,435";"40,435";"39,306";"47,4572";"46,2577";"46,2577";"45,0698";"45,0698";"45,0698";"45,0698";"45,0698";"43,8934";"43,8934";"42,7288";"42,7288";"42,7288";"41,576";"41,576";"41,576";"40,435";"35,9914";"34,911";"33,8431";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/03/2013;;1;1;"47,4572";"27,6095";"33,4035";25;4;1;1;1;;0;"29,4731";"29,4731";"28,8468";"27,6095";"29,4731";"28,8468";"28,8468";"28,2256";"28,2256";"28,2256";"28,2256";"28,2256";"28,8468";"29,4731";"29,4731";"28,8468";"28,8468";"28,8468";"29,4731";"29,4731";"30,7145";"30,1043";"45,0698";"37,0841";"47,4572";"43,8934";"42,7288";"43,8934";"45,0698";"46,2577";"46,2577";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/02/2013;;1;1;"65,4248";"26,9986";"38,6969";1;24;1;1;1;;0;"65,4248";"62,7272";"57,4607";"54,8929";"52,3694";"53,6256";"46,2577";"42,7288";"41,576";"39,306";"39,306";"38,189";"37,0841";"35,9914";"32,7876";"30,7145";"30,7145";"30,7145";"30,7145";"30,1043";"30,1043";"28,8468";"28,2256";"26,9986";"28,8468";"30,1043";"29,4731";"28,2256";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
46543000;2;01/01/2013;;1;1;"82,4004";"30,7145";"49,1344";19;1;1;1;1;;0;"30,7145";"30,7145";"31,7447";"31,7447";"30,7145";"30,7145";"32,7876";"32,7876";"32,7876";"30,7145";"32,7876";"38,189";"34,911";"33,8431";"47,4572";"39,306";"38,189";"39,306";"82,4004";"65,4248";"62,7272";"68,1649";"66,7896";"70,5126";"75,7103";"69,2349";"68,1649";"69,2349";"71,799";"68,1649";"65,4248";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/12/2012;;1;1;"62,7272";"26,3927";"41,5272";1;28;1;1;1;;0;"62,7272";"56,1713";"54,8929";"53,6256";"54,8929";"56,1713";"54,8929";"56,1713";"52,3694";"48,6682";"47,4572";"46,2577";"46,2577";"43,8934";"40,435";"39,306";"39,306";"37,0841";"35,9914";"33,8431";"31,7447";"30,1043";"30,1043";"29,4731";"28,2256";"27,6095";"26,9986";"26,3927";"31,7447";"32,7876";"31,7447";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/11/2012;;1;1;"85,1355";"22,8673";"54,7311";27;1;2;2;2;;0;"22,8673";"40,435";"28,2256";"30,1043";"30,7145";"34,911";"43,8934";"42,7288";"45,0698";"53,6256";"52,3694";"57,4607";"56,1713";"54,8929";"60,0723";"60,0723";"60,0723";"70,5126";"62,7272";"62,7272";"68,1649";"62,7272";"62,7272";"58,761";"60,0723";"77,0313";"85,1355";"64,0707";"65,4248";"68,1649";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/10/2012;;1;1;"26,9986";"21,7347";"23,6279";20;14;1;1;1;;0;"22,8673";"22,2983";"22,8673";"22,8673";"22,8673";"22,8673";"22,8673";"22,8673";"22,2983";"22,8673";"22,2983";"22,2983";"22,2983";"21,7347";"22,8673";"22,2983";"22,2983";"24,6063";"25,1966";"26,9986";"26,3927";"25,792";"26,3927";"25,792";"25,792";"25,792";"24,6063";"23,4417";"22,8673";"22,8673";"22,2983";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/09/2012;;1;1;"24,6063";"22,2983";"23,6753";1;30;1;1;1;;0;"24,6063";"24,6063";"24,6063";"24,0213";"24,0213";"24,0213";"23,4417";"24,0213";"24,0213";"24,0213";"23,4417";"24,0213";"23,4417";"24,0213";"24,0213";"23,4417";"23,4417";"23,4417";"23,4417";"24,0213";"23,4417";"24,0213";"23,4417";"24,0213";"22,8673";"23,4417";"22,8673";"22,8673";"22,8673";"22,2983";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/08/2012;;1;1;"26,3927";"24,0213";"25,3726";1;29;1;1;1;;0;"26,3927";"26,3927";"25,792";"26,3927";"26,3927";"26,3927";"25,792";"26,3927";"26,3927";"25,792";"25,792";"25,1966";"25,792";"25,1966";"25,792";"25,1966";"25,1966";"25,1966";"25,1966";"25,1966";"24,6063";"24,6063";"24,6063";"25,1966";"24,6063";"24,6063";"24,6063";"24,6063";"24,0213";"24,6063";"24,6063";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/07/2012;;1;1;"26,9986";"25,1966";"26,2195";16;5;1;1;1;;0;"26,3927";"26,3927";"26,3927";"25,792";"25,1966";"25,792";"25,792";"25,792";"25,792";"25,792";"25,1966";"26,3927";"25,792";"26,3927";"26,3927";"26,9986";"26,9986";"26,9986";"26,9986";"26,3927";"26,3927";"26,3927";"26,9986";"26,3927";"26,3927";"26,3927";"25,792";"25,792";"26,3927";"25,792";"26,3927";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/06/2012;;1;1;"29,4731";"25,792";"27,2508";1;27;1;1;1;;0;"29,4731";"29,4731";"29,4731";"28,2256";"28,8468";"28,2256";"28,8468";"27,6095";"27,6095";"28,2256";"27,6095";"27,6095";"26,9986";"26,3927";"26,9986";"26,3927";"26,3927";"26,3927";"26,9986";"26,9986";"26,3927";"26,9986";"26,3927";"26,3927";"26,3927";"26,3927";"25,792";"25,792";"26,3927";"25,792";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/05/2012;;1;1;"31,7447";"25,792";"28,5474";23;12;1;1;1;;0;"28,2256";"27,6095";"26,9986";"26,9986";"26,9986";"26,3927";"26,3927";"26,9986";"26,9986";"26,3927";"26,3927";"25,792";"25,792";"26,3927";"26,3927";"26,9986";"29,4731";"30,7145";"29,4731";"30,7145";"30,7145";"30,7145";"31,7447";"31,7447";"30,7145";"30,7145";"30,7145";"30,7145";"30,1043";"29,4731";"29,4731";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/04/2012;;1;1;"40,435";"26,9986";"31,2083";1;17;1;1;1;;0;"40,435";"38,189";"37,0841";"35,9914";"35,9914";"35,9914";"34,911";"33,8431";"33,8431";"32,7876";"31,7447";"31,7447";"30,1043";"29,4731";"28,8468";"28,2256";"26,9986";"28,2256";"28,2256";"28,8468";"28,8468";"28,8468";"28,8468";"28,8468";"28,2256";"28,8468";"28,2256";"28,2256";"27,6095";"28,2256";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
46543000;2;01/03/2012;;1;1;"43,8934";"30,7145";"36,417";28;14;1;1;1;;0;"37,0841";"37,0841";"37,0841";"37,0841";"35,9914";"34,911";"34,911";"34,911";"33,8431";"32,7876";"32,7876";"31,7447";"31,7447";"30,7145";"30,7145";"30,7145";"31,7447";"35,9914";"34,911";"34,911";"37,0841";"39,306";"38,189";"39,306";"40,435";"41,576";"42,7288";"43,8934";"42,7288";"41,576";"40,435";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
46543000;2;01/02/2012;;1;1;"49,8906";"38,189";"43,6114";9;29;1;1;1;;0;"45,0698";"46,2577";"46,2577";"45,0698";"45,0698";"43,8934";"43,8934";"45,0698";"49,8906";"48,6682";"46,2577";"47,4572";"47,4572";"46,2577";"45,0698";"43,8934";"43,8934";"42,7288";"41,576";"41,576";"40,435";"40,435";"41,576";"40,435";"40,435";"39,306";"39,306";"39,306";"38,189";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
